Geneid,Int._Ctrl_#1_1,PD_126_R10_S1_1,PD_126_R11_S1_1,PD_126_R12_S1_1,PD_126_R13_S1_1,PD_126_R14_S1_1,PD_126_R15_S1_1,PD_126_R16_S1_1,PD_126_R5_S1_1,PD_126_R6_S1_1,PD_126_R7_S1_1,PD_126_R8_S1_1,PD_126_R9_S1_1,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1
b2449,7.224615079694356,6.4307460180974205,6.429385360510264,6.455369044738825,6.13127408750859,6.4001143656639785,6.5827486943004665,6.383197589473609,6.4443850984029885,6.399042728122359,6.293644636381428,6.371289669717858,6.110735725460988,7.023773492191396,7.578470906133757,6.0007643859793145,6.364537286192421,5.838051013477353,6.008226991968039,6.207864906548752,6.14358426513844,7.330060275100685,7.223336271352565
b2450,4.880341017720288,5.423227883131483,5.483704443147024,5.593527985889228,5.38260631951556,5.533500927842427,5.571332093599062,5.683343736802224,5.479573754080951,5.546533257942304,5.671485125502916,5.51173595610969,5.44183640077728,5.033465578733498,5.10962443714596,2.7726827404096213,2.814277254738753,3.0738659537923376,2.8811069265846365,2.8417009981638377,2.983435128694785,5.541088700426408,5.341632646533345
b2451,1.9247304457948424,1.834134889315851,2.3069438885861335,2.3644820666169073,2.3425046247200676,2.138647658048348,2.120140675329657,1.9831680997293326,1.683217271608582,2.675091701740169,2.118071627433793,2.1546697699752118,2.0964619315065813,2.3619985345613963,2.405514680021874,2.429088364726354,2.2622567863887078,2.3712521978187313,2.224459151068446,2.687715680522953,2.4061114192512707,2.484251290417172,2.4174090715835637
b2452,2.6995083599500846,2.8174719312562675,3.221430678865392,2.747501184801684,2.862352680582481,2.6167352507930253,2.7723930769936516,2.9886344909553606,2.640481406508116,3.0102739425029443,3.170221402175319,2.809821707291828,2.5915384303790967,3.4749244482317,3.6850148201082433,3.0821731815305484,3.240163619357877,3.258867595964509,3.5763359733134106,3.2844074725587173,3.2692417785074634,3.577413022453271,3.7516671208285923
b2453,0.7195412258302116,1.1930283016804288,1.6762072881507415,1.446541706202078,1.4145393761352405,1.5903163339049446,1.2318180934923355,1.4569695971255714,1.576601570367652,1.5085697449417386,1.071720225507198,1.2206848938474075,0.9107914785326421,1.4981324809910626,1.3610634909442603,2.448822737131313,2.4562416501965165,2.6289496162373722,2.4171746335461224,2.602128066424643,2.7446201182526098,0.9022323831766402,1.2066746532451924
b2454,1.153016327321671,1.3589170473844232,1.5597102794275182,1.1947348815663696,0.6091844070755964,1.200076474704414,1.2652766613102027,0.724125348270344,1.607210099579813,1.2871812065044121,1.5631833102549844,1.5303482963847337,0.906427883852027,0.9574063841639505,1.7366629508741604,2.73239700071916,2.735975538872532,2.828584442884266,2.875349522972272,2.7642783927009007,3.0685984680063134,0.9448714651189123,1.362306406564191
b2455,0.5115475352228231,1.5951992355903397,1.6634423959688653,1.6205107387646212,1.4450352108477211,1.662596453076801,1.3771821934370108,1.396298941725521,1.50087932648501,1.3569265344095713,1.3960038769649445,1.5976815741564083,1.271958941253738,1.0860597047698783,1.3675037523493314,2.872498332167579,3.4621769748631555,3.320475821788673,2.8252313929344037,3.3372017511441965,3.023686990523577,1.134098752652363,1.1871916373764397
b2456,0.6715380654964758,2.011511234610697,2.6516383041039333,2.1281656622977017,2.665453882521056,2.889581070925267,2.3447146288768828,2.1408590817985433,1.6917562438690865,2.476916581896718,2.566641327332408,1.9735235830815632,2.91352500688001,1.76341508113117,2.409811210732341,4.451690017063644,4.167493733160175,4.343712529816053,3.9379178770718233,4.11509763218813,4.3160952154579775,0.9230431030015378,1.1668203484403716
b2457,3.5536610945572047,4.369978985165102,5.3154136496948725,4.834072575540515,4.914925828074088,4.879875262677646,4.838502544738133,4.540460887949237,4.603265525129341,4.818440104557238,4.8307877104715615,4.725154969538642,4.897504127201862,4.488665151061574,4.563116509657006,3.8227654409690333,4.402554440486227,4.3520107668386006,4.325225597022432,4.1695445553595185,4.131721631618621,3.2895727619108506,3.677049665490781
b2458,1.4660126463608871,2.764635907647976,3.1724691954447577,3.196730548175874,3.134764592646716,2.8889312557512175,3.216772176344313,2.489044298599406,3.219813199058484,3.266364550971428,3.0143033138778916,2.851437654892614,2.9415480465464587,2.768379308631249,3.0431346466640785,4.195212622259977,4.230054655933306,4.2158410616810045,4.3413093547765325,4.530374820179113,4.350743648369769,2.1039862637408264,2.354399597510087
b2459,0.7110602269846877,2.1794606625974975,2.0856418704543476,2.2501792041345356,2.389277938919751,1.834497734319104,2.0663984163100455,2.3425363546881104,2.395405183519248,2.459142666511987,2.2627998370099855,2.0965266873898503,2.0429903420671858,2.4685012449680204,2.2149220776385383,3.5900294634842855,3.59122144714247,3.610400408750969,3.7509047492895036,3.9486006009035393,3.730311702613807,1.6259560965426725,1.4772185472154196
b2460,0.8884273369002427,1.3532635194868448,2.415604374300749,2.1313322150685674,2.4703154966677463,1.9779680155313313,2.35279460032253,2.144033852570661,2.4790698688110187,2.3828750177140474,2.3335496554213613,2.5369756356176376,2.5643512362961856,2.8147086727922055,2.439533895675488,3.933428190523901,3.9397704706144716,3.919058428013956,4.028847145799041,3.6929365562182355,4.082624680762241,2.225383249266101,2.1940408415384587
b2461,0.6168216861511255,2.4116057880468027,2.8306846352039656,2.821486394833187,1.991869602341979,2.8296221318376595,2.5041106668249626,2.7406562791614437,2.9008073131730905,2.7943498937220377,2.8352001469645107,2.745916991015956,2.29887571805701,2.6639017681853483,2.3929818895677983,4.170255834301379,3.9253189952165313,3.973886550471204,3.918522922540785,4.320643456893047,4.409307213520977,1.882968420878318,1.5812361145742295
b2462,1.1828331882140277,2.1932923237055313,2.549046509260616,1.835458430308674,3.0918018615457834,2.6992760201250534,2.0631261226527178,2.631468719300119,2.8184838707790667,2.476916581896718,1.97162774401859,2.2520588302134446,2.502725050099406,2.509001829954488,2.3857087890199615,4.173666745576473,3.830167709599621,4.460648763019543,3.9101303117349206,4.595803584388491,4.373148774079197,1.105773387130718,2.071024094822152
b2463,6.988023536375268,8.54537474323717,8.503384373841522,8.44648705431364,8.524674378497634,8.711707388783804,8.604795485911326,8.558102232080392,8.453493447858563,8.374168477656628,8.54178562084042,8.703191926932188,8.801766005176898,7.762730213567858,7.5574934406121015,7.929551244121678,7.991648360007358,7.784368355034282,7.761055375704608,8.00391531938571,8.045848452136145,7.247921333856691,7.437382507853616
b2464,8.607355454829609,7.396267640323672,7.72161789824596,7.65764847227372,7.774976927661549,7.445863769551384,7.45193518167057,7.4762216883037995,7.688137627242438,7.77294604249403,7.791766705529953,7.328036417309283,7.440586941119295,9.475320298851695,9.66655502124819,4.319899533473761,4.192669024484892,4.296038725291574,3.886573027621469,4.10649512240365,4.0831880547067305,9.767486789491658,9.750927514939443
b2465,8.275827322738152,7.05028243607975,7.345956321147807,7.264337275250573,7.317820627882608,7.047768108565214,7.125474030870554,7.079869680179243,7.337199526751464,7.290009131457484,7.4068466981468974,7.011151034226892,6.942875666543813,9.322191507365602,9.292130739552396,3.8224680627311938,4.020036524144741,4.00639035534541,3.9732435251580065,4.035614327093091,4.044858849007433,8.93697766303561,8.995480339790525
b2466,3.5597982252571985,5.384594120462688,5.6146134714613325,5.643431186050073,5.702472128026375,5.090853866398446,5.115195148344223,5.373389695877424,5.638495585830574,5.680611159526119,5.625877863728608,4.915122777965011,5.0810030393317,4.169060816640124,4.011767958945023,3.1178333618270697,3.3534264774357094,3.268382795995261,3.285537272903027,3.056547974965812,3.2423638541623325,5.128887304463619,4.985746429719804
b2467,5.818237208509748,6.623426527956712,6.000636443886983,6.15844301784563,6.127280265364737,6.494769126149643,6.541667408415823,6.557860159151957,6.109155046732728,6.1618714113349,6.20784043226804,6.499278626487402,6.397730346686253,5.3343739156251075,4.153316672133854,3.2022211759077415,2.734777637170886,3.141769993863832,3.4224047241053714,3.4529045877727857,3.3510607687610428,6.498043868288807,6.541361200191707
b2468,2.81464836898322,3.614253445000319,3.5691922113130383,3.740861954414365,3.86275569577486,3.6710469521413347,3.484863305107587,3.6396880070810385,3.8050280926610003,3.76196016816641,3.6894034036092638,3.4177274673812468,3.6206080086070678,3.27934067700586,2.7616990020276795,1.4132415211677956,0.924153454515601,1.6784251817430398,1.0815569586386806,1.312917184259278,1.5527540662167318,2.8721693635551016,2.7900238186404707
b2469,3.355215621577893,5.2778459817718435,5.019667938677501,4.992141882433198,4.965684281243614,5.156576959667256,5.1229030434994,5.168503366974322,5.126212487176845,5.103457069261897,5.088692554495614,5.139952332040277,5.048108864050297,4.642855632022613,3.9399365901138506,6.43930571931959,6.47046168332403,6.316649555375081,6.334455286166766,6.540674205656293,6.600083411251199,5.077757595071226,5.147068298073229
b2470,3.340273790543957,4.615901525934,4.7736574968338275,4.838643126364231,4.838365775289864,4.596470398686575,4.556756575522115,4.693845653932951,4.68097168589627,4.764899090653928,4.752708061551337,4.460438995982339,4.5124712751556215,3.3336598394936123,3.076945398130359,4.8022115664771485,4.886698218566329,4.783417322033595,4.791210171663307,4.926057822512243,4.901818772044994,3.2905706082318096,3.302653869258806
b4606,3.4539834443904875,2.6910156074009017,0.0,3.320624430302284,2.2217661815807186,1.490589793748949,2.6646116414467116,2.213377014117093,3.0246018031208903,1.4991828109081238,0.0,3.0045781666708757,2.165141284194533,2.920134250270927,4.3383051312638665,0.0,1.7942364966052693,0.0,0.0,0.0,0.0,2.4063545610801644,2.3174552751161186
b2471,6.740408786540632,6.020196133929579,5.958802192456403,5.919741191635704,5.8876015069666705,6.1428965478035655,6.100499419519877,6.204608536401922,5.930258515109463,5.665016851299194,6.092281190253556,5.983774548776698,5.9107062847412655,6.146327036504827,4.49998663144064,6.217255508697751,6.225778925200711,6.36901470458109,6.602472771165711,6.351970145247291,6.63790497429031,5.128330465758931,5.880838550476128
b2472,6.846926447467906,6.303679991651813,6.500157241735184,6.397630566213594,6.3676725928700675,6.365477745197649,6.329942586953945,6.3907724076339285,6.376798819822779,6.330672084496754,6.360046761130476,6.0910926751114145,6.217417388468208,6.778183937415137,6.251982536727418,6.233852595284912,6.196582388974821,6.4394065174752155,6.3342493253996,6.464169207475912,6.543819947520752,6.98813024232416,7.096507056118446
b4547,6.697251369916264,6.664834480055399,6.635474606454591,6.593141694763046,6.713182575001498,6.121416696118862,6.618328645689315,6.326735217063704,6.6902768862019295,6.7013504861041895,6.608938247002908,6.43393678856178,6.4139102148801515,6.999675173875655,7.592924251345455,6.981654338349072,6.552104323111315,6.702710994758037,6.463352381671124,6.650117132774501,6.588642944560871,7.738082666051272,7.740821882381676
b2473,6.019402331412845,6.116794262368193,5.9747476443146805,5.949872057600946,5.860290227625722,5.969959363172054,5.931983593677241,5.884515703883345,5.917166077231512,5.875429455756291,5.868716543788559,5.815806138626719,5.838959256362371,5.8672656691607985,5.783603908207505,6.56404413053297,6.639995430888674,6.708918875585656,6.604942937617887,6.480612847871002,6.721046844490376,6.909962432239781,7.049917578604029
b2474,5.270475201216778,4.907899581806039,5.002514891348297,5.016199970679527,4.99640736549501,4.885144779674734,4.913607192075005,5.1020124733636605,5.052367582968418,4.863402763336831,5.02449252320776,4.978523006420231,4.95066332094732,5.16585936086962,4.915800719048752,5.832134202251278,5.8799005912918325,5.898648621241939,5.995174392480775,6.025665650557063,6.009105931178357,5.432331601865225,5.38522116637087
b2475,6.981520261475477,7.045878513049473,6.9706353043469,7.018153309433133,6.998452332332144,7.078084718204242,7.15657206163082,7.042779981710611,7.031930043851573,7.061470663286331,7.000240392054528,7.07859000299794,7.102016389634247,7.3176544297128086,7.3986093582228385,7.328817462201929,7.272249789944097,7.0814500506968425,7.051628757085917,7.248318068646821,7.19869260497758,8.176167677112431,8.121704728394498
b2476,7.969363372636307,9.001904859886098,8.927577719096812,8.791139939626685,8.790376730945674,9.015117504576956,8.947690101373086,9.032212374200059,8.767202212262166,8.809443374101535,8.713546984188943,9.129875169283798,8.945915042313075,7.579787996875538,6.726618514902348,4.340049072310605,4.598796053999645,4.86790297397318,4.840699241256176,4.525020321897734,4.488655323923908,9.811658692486642,9.36328851864093
b2477,8.628610348595625,8.680162776921154,8.522086491158074,8.428717232549191,8.532675881378328,8.47988801254195,8.575524048637787,8.481310764729178,8.511411531602567,8.45971110645575,8.461122803449614,8.563138633078433,8.585561065770165,8.140273756900395,7.550052111714123,8.905133236124176,8.795376498047492,8.974915356384578,8.901983917453427,8.903689365850795,8.838804825444422,8.575112813089671,8.602984021973876
b2478,9.482865923795037,9.726063348160919,9.669195465250954,9.623906778544585,9.667066244000704,9.66883683470395,9.679708490435354,9.784177165768611,9.687806469641297,9.696737197708023,9.704367681447039,9.656435424525888,9.75797800628075,9.611876232606779,8.546334581253772,9.388469034670972,9.509162762956421,9.366678072307076,9.471898865706075,9.329061248375407,9.37672426318332,9.967682072066887,9.800475991187767
b2479,8.283547399666034,7.383022046275514,7.510556166337891,7.522244390765255,7.476481796739265,7.248474557046057,7.519578393622603,7.481314104750491,7.475287552760999,7.462817180083005,7.4211943709266235,7.428123927099455,7.129687002570715,8.493505067930588,7.951684795807722,4.475181781336783,4.274325146061808,4.557788223447923,4.60891461750616,4.478146650005911,4.430311047994041,7.804119128289956,7.8575792718245285
b2480,9.607522338036416,8.102903692498238,8.154080115771963,8.173482108477302,8.202800417190366,8.172582145001956,8.292306979890416,8.212576759006174,8.156675145151057,8.127023399496357,8.15345844750641,8.255074626344241,8.098225689096699,8.857267280535595,7.497878184578589,4.627223576532152,4.637905733564154,4.504216532192028,4.818557608872638,4.877417634265207,4.683712777270529,7.213307626188046,7.103704131675242
b2481,0.0,0.7710366887420428,0.43484444333939065,0.23214730959119406,0.23621120268169823,0.23355909031325195,0.8985328602784626,0.6132930023446805,0.7595564231490923,0.7735295106390887,0.0,0.4233524303165619,0.5921956577355874,0.21343533629838135,0.1935852331163358,0.30065480853394466,0.564900220731944,0.5717055647588423,0.0,0.7768561096890949,0.0,0.7016886800167059,0.25510599058806765
b2482,1.7874796752292947,2.368171928265773,2.686492053512246,2.498025776334362,2.345942552324214,2.1338196193139325,2.499647217455249,2.5115665917373757,2.5158907462163076,2.5030575139445532,2.538265982175131,2.1350966019421675,2.433411093635404,2.3225101365942984,1.636851182442582,0.9426033380317694,1.3027894345561795,0.9763646331570455,0.9625771769423368,1.3792526865581798,1.0151731341750934,2.1950691911946913,2.10952823847877
b2483,0.2388871882179512,0.852786924712372,0.42650394969422434,0.7509137138052762,0.9469234466602144,0.6533324108991408,0.7450402418286346,0.6558728635070219,0.4209509172757155,0.5484242541782685,0.5462680255001177,1.0003291757125974,0.5272228509714812,0.391577997316248,0.6431028791998877,0.0,0.0,0.3972609003581532,0.6975489217849562,0.6960650573673962,0.551909266537598,0.6271139503475411,0.9127627972991377
