Geneid,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1,PD_132_R10_S1_1,PD_132_R10_S2_1,PD_132_R11_S1_1,PD_132_R11_S2_1,PD_132_R12_S1_1,PD_132_R12_S2_1,PD_132_R13_S1_1,PD_132_R13_S2_1,PD_132_R5_S1_1,PD_132_R6_S1_1,PD_132_R7_S1_1,PD_132_R8_S1_1,PD_132_R8_S2_1,PD_132_R9_S1_1,PD_132_R9_S2_1
b3930,6.447912619638685,5.636421893032161,5.47879550249639,5.552437435331384,6.133379778836657,5.200981334369589,6.071184134842022,5.194588472058064,5.563327288262744,4.681361745988033,5.345018334092876,6.325230115976477,5.529501974719931,5.112018218900299,5.89834168858484,5.6119057565757275,5.253867989666855,4.912254891013323,5.16300810555219,5.462430261093587,4.869794776839671,5.75390338069921,4.5680498559603855
b3931,10.207395756231282,6.962276929213889,6.7668249188452965,6.813022051208334,7.144529315685838,6.961317497060478,7.069510417901501,7.1024144103637665,7.985548769230743,8.237319555110519,10.166938725914102,10.184867606322461,9.930647331207346,9.77994031679888,9.926411514357332,10.01531252548912,8.359964039595654,8.396379260845286,8.450140283415909,8.25961763050604,8.243484243114304,8.09790914211589,8.118147864893967
b3932,10.923730042849298,7.240783489622213,7.012272144963776,7.133489164569022,7.27026337514168,7.416636918908453,7.358280204909712,7.492260816671468,8.501127295238964,8.234528380722171,9.384704063693595,9.758107316987315,9.548182574137751,9.241003420180212,9.530768167492107,9.49519113649302,8.590769487804991,8.75904973352295,8.689956903755093,8.600414079856494,8.50643487546876,8.497252168677294,8.213259256776205
b3933,7.217465925609363,6.891991912166589,6.778699764486699,6.746069419718263,7.244579486719595,6.341054081419226,7.13429822915439,6.407947881876496,10.12203735895223,10.680722380572893,10.127395319156873,10.297334755337515,10.315028686290878,10.201777324997837,10.185676265978833,10.159552246499004,10.610144769060048,10.740658078726248,10.675944352559068,10.17181217988771,10.73948763807946,10.083808310239078,10.66756640038492
b3934,3.6914709600797244,5.9038385843468735,5.638624214099899,5.919151360665538,6.116028873445848,4.9671406659241555,6.181468639753806,4.9351839088087015,0.0,0.0,0.9864966109847871,0.0,0.0,0.6246544317159604,0.0,0.0,0.0,0.0,0.0,0.0,0.16107362421963176,0.0,0.0
b3935,5.239772427589171,4.960419625787346,4.750979391323619,4.7434442420360154,5.356800160945332,4.027908475738122,5.187199819937728,4.0734731163829,5.787848745083574,5.42885302084484,5.739511297886634,5.769436148485058,5.684795825066463,5.382059241067598,4.813258221168063,5.040557744200944,5.566696478977751,5.570514732956699,5.7207937062633905,5.673287233057405,5.322608950679113,5.889986074361282,5.320780728791547
b3936,12.366694238736,11.531065715996641,11.573968700971802,11.683932468349035,11.53932188636352,11.520760258411258,11.62677816252477,11.505675843247063,11.438221140494651,11.052515335213132,8.4349702762563,8.620138618806712,8.096228019827665,8.854773198351348,8.599780685375244,8.527751483203142,10.889637479069979,10.773839380022734,10.909571996609342,11.178750808220999,10.931569505916851,11.378095537175783,11.106327206260621
b3937,8.155135556425323,4.823681610516502,4.511459270142702,4.679675867260338,4.900686826263083,4.516395974840243,4.707599344307183,4.643522739917499,5.492244933256096,5.101886269092948,8.025550235534451,8.43050884488299,8.025208330376685,8.154302876909766,7.689390438874341,7.749912639437056,5.606708616287311,5.57209635213335,5.6974740171668055,5.155771855512983,5.398920159344526,5.438927865533735,5.223526805468369
b3938,10.482122287488428,8.371804104119821,8.441459113221953,8.367406523763092,8.651099009557127,8.295772356603557,8.433788074628115,8.15814880868655,8.940755080261741,8.636184807581783,9.184914871985608,9.268046483896825,9.116019633925955,9.070655198791892,8.526107533312132,8.390012373035947,8.625554854266685,8.47590048571219,8.59847087326231,8.797783775186433,8.345700804491715,8.900165046035188,8.435304653666904
b3939,9.518896280696445,6.045589507609644,5.850651292780843,5.952491820395331,6.102943185629192,5.374450865784839,6.0129450374758,5.501330618543127,5.3532071153530545,5.613667109378961,7.330993705223856,7.561596782898113,6.963775416669958,6.777366030309902,6.340855566952832,6.465325186480819,5.245203076091168,5.247968594981882,5.236756480099071,5.069423663356408,5.3345977939494,5.232726757358277,5.212362749649037
b3940,8.8862197432322,6.119694384119607,6.121502530330893,6.079349417465422,5.45431130588824,6.252740122992034,5.506287224464115,6.107216199774659,5.955327665405687,6.699700886167927,10.734858862685483,10.673580807348781,10.573641102855317,10.308087077687517,10.719983545153314,10.219598930147251,7.2130145564429915,6.877476183475985,6.844333195865338,6.936332101486962,6.6297633932520155,6.606698367848427,6.64930971145386
b3941,9.585593799762526,7.537714596237038,7.547730793514768,7.510712961262137,7.573866444232303,7.255887322827635,7.67072728684302,7.240916998837558,5.441228776041555,5.134029962071528,6.313593264285851,6.420735781473126,6.1603445195316295,6.134573987348586,5.999622474615728,5.9665080445593395,5.839818929546486,5.983582191368566,5.944505149784568,4.850640668727251,5.211174382429524,4.892231988516865,5.044961886617426
b3942,5.174067272730187,7.547411420799183,7.244784563147787,7.327245696251496,7.592933645209799,7.507743727530964,7.486136525539254,7.617539020853857,6.400891971448066,6.800090282801266,4.986432515648912,5.003814243870852,4.887162412752426,4.885008688738507,5.074637948905359,5.062946837068435,6.349858056236729,6.415180562290918,6.3956277658313985,6.443602342863441,6.75367772306686,6.44703292162686,6.786943051954137
b3943,4.456167436095623,4.2358442063754,4.27229634558651,4.523687468927358,4.637224939586504,3.963554107298596,4.643764299117548,4.044409946136445,4.813973815898395,4.014787185630469,4.187920294646876,4.37100412565175,4.741236753137146,3.9751353647000767,3.862895806439696,4.30443187210339,4.170233562133497,4.833241754211834,4.759415753575418,4.9349353500298925,4.242171767417372,4.760310449084574,3.976839259827313
b3944,0.8675200910781129,1.7200107112973442,1.7891161536318414,2.3422887532898513,2.384250364545196,1.0943182824787072,1.7070582912139565,1.2520755909293915,2.876336946475657,1.5692135097159314,1.3946572933368717,0.867759044289353,0.8239779342567515,0.0,1.5319631469427524,0.0,2.3213170467206306,2.447812143533939,2.4298313896526693,2.809985296431558,1.5660860789824131,2.9631877406426774,1.1166789163436464
b3945,3.1637900465868904,4.3829956859664385,4.2513267527572465,4.198084428722991,4.223145482961466,4.093144611915342,4.292451902155208,4.340012518270287,4.62098194971842,5.041709238775354,1.9015314136867874,1.726228181727446,1.842833090291637,1.3280767593934864,2.2346455222640036,1.800326793718148,5.0892694448012,5.0948490605126056,5.116410324538249,5.18830584156677,5.188118297275685,4.794328450494281,5.195659659356706
b3946,2.913179848319184,2.971537035499991,2.9225460425542638,2.6781212203316103,2.802034600596863,2.9068169488178497,2.8465729312531254,3.125699251717478,2.6854798118094734,2.9943613568667837,2.013410488418705,1.7253168955279543,1.9530774237014223,2.7802136156119976,2.842347369756175,2.106903966927311,2.7440326974791804,2.630360479140096,3.1360838024887943,2.7665599980174957,2.7369297045143526,3.0110034042986165,2.878422683109386
b3947,0.7763633361681157,1.0931808186332772,1.3530574304989325,1.3043175304706351,1.257034258929361,1.3797089562137814,1.4609693705909832,1.5897540791664009,1.4521038804009476,1.7154587381756177,0.26449520225423195,0.0,0.6514842174762656,0.7368922561191483,0.7663112726585373,1.2108469534514483,1.7327024533490267,1.82024453320113,1.7764915008280056,1.642318477063221,2.0525624174422097,1.659474793952302,1.7052351679867108
b3949,0.9587475615293239,1.3149594922089411,1.5082164706240397,1.481280591380383,1.5253089331749008,1.5600426139646673,1.6599636279116052,1.416458765825757,1.4155493368395358,1.233254847075182,1.7358462909627224,1.2725915511387533,0.5268416411786521,1.0211234744311721,0.624112449685794,1.3350837203906751,1.5280559411008037,1.3390532342369208,1.7101438157238735,0.9877144167571509,1.362319229384835,0.8302918700575717,1.5332840380525552
b3950,1.5773691580609768,2.721408327736852,1.9837765215231404,2.2983285718466604,2.2964463232351378,1.5226474134232748,1.294850402286623,1.8719863181914635,2.5730309205363735,2.5665932287036237,2.0484830738238977,1.3718281962274101,0.0,1.4498873065526765,1.4962422445514927,2.1426922124808034,1.7065446345244135,1.6529008038909225,2.4397323790009806,1.7993237717516277,1.7071862401983233,2.3543287512355477,1.7002541096399615
b3951,2.3667006801363044,2.433352590476794,2.323161467757577,2.3698220623312274,2.1392183333805743,2.3000857943177353,2.141111530547047,2.335282511009684,2.6767046713821263,3.2824613212376064,1.2106812124465087,1.6862544068886065,1.963517019792184,1.6677872236234428,1.3370117040525373,0.5628155601702234,2.980683404519965,3.0443631464965977,3.0245084658221955,3.183496367208982,3.1809094360862384,2.990511319475813,2.965038129176231
b3952,2.20886726747981,2.3768768193687224,2.2561955428689116,1.6788521520832478,2.3719610996426628,2.3517328288531654,2.204604284039392,2.256460616417858,2.38361154549241,2.737967645794394,1.9499897709526406,2.1633285299898604,1.3921454424600617,1.8195972155737152,1.2203698694415313,2.0421431760060496,2.896911472023324,2.8918560925064094,2.8713516104748487,2.6517438123409445,2.955267532317605,2.9936471558771207,2.9465581958488882
b3953,3.14112678285988,2.706641152446354,2.5832428587545713,2.8529414256341843,2.8509057751192834,2.5080285789451993,2.184942891467825,2.11414772769133,3.639418793699476,3.198008621908113,2.784128282768401,3.313659760831131,2.9926871336978724,0.0,2.1435563633972836,2.538329999123369,3.11256665631191,3.6173686491626063,2.89128618506552,3.193596951102396,3.583165059476689,3.570575942418208,3.57399935011378
b3954,3.5746805276384594,4.486277750279887,4.432855644359254,4.66781669747652,5.202849956192368,3.474514093080099,4.9749000114004795,3.7279826586400344,5.226249034720026,3.191301918521348,2.1843956591375298,0.0,1.6937203191532566,2.4770282531015435,2.3551976283732574,1.1934303606833143,4.723369125236748,4.7472080361368905,4.717701267359089,5.448874669412129,3.3964608842236577,5.406763845843835,3.5176741558057207
b3955,4.882866203024631,4.772449901740535,4.754162969780613,4.7311151293784075,5.219930567965718,4.1077005445627925,5.031095209263382,4.158181339978415,5.615368153763933,5.40975443247693,4.851609131398967,4.967114484519586,5.061535338308931,5.167757814165496,5.060193023780155,5.211158326298968,5.46207807806263,5.486426906705463,5.388443442651551,5.469834790438112,5.314304527858631,5.587214773443259,5.376220532370612
b3956,8.757353413855538,7.5061141610684015,7.31709331355576,7.365801222635554,7.949217952593435,6.909564658083528,7.889805516943124,7.026944987495909,6.929353953768618,6.945734357749344,6.664234692648779,6.87153833621715,6.723126432021793,6.596924518001297,6.696513967643944,6.796836292649731,6.481246588137671,6.652927759602369,6.665454492819427,6.758080691535546,6.535442661496615,6.768795212423103,6.664986033540493
b3957,5.897428345622365,6.302930285782154,6.243582127647112,6.1694960040346585,6.366545427450998,6.765313943767612,6.293500487380714,6.834019005977836,6.460904024268294,6.037792865715633,4.101781634927043,3.9636591514369055,4.292417463752435,4.273362739572579,4.229601048274563,4.102727447029901,5.889602729651431,6.148101040086828,6.153316275337752,6.273845347499072,6.046983963676041,6.291276179241559,5.922529744477271
b3958,4.780931119034876,6.407695965505685,6.373864993288544,6.407079721902195,5.3537728593545015,8.106532002897017,5.4438041927824825,8.009616659270641,6.063602576456332,5.134096903113658,4.8605888128008985,5.209908113567821,4.757640673153397,4.895520913811164,4.794734659459507,4.793392665027324,4.794580727720799,4.799726387837142,4.975184068222706,6.2826854620298205,5.031853835326286,5.974345743157972,5.327669869538862
b3959,5.133462695032983,6.3665202749993846,6.328382738536443,6.254471858250177,6.0340722267277425,8.1238376712168,5.920491522063164,8.063195737163719,6.048201039219932,5.902978510647705,5.317441559223365,5.686921507499038,5.3727871634819,4.956532269560984,5.123294518437365,4.515594525357705,5.441598262257035,5.42616769881412,5.466411224538951,5.725816856139679,5.879350346187733,5.482899328072126,5.724909084969094
b3960,5.669029561330861,6.6208551932758954,6.513750391758517,6.401321406541118,6.535372472062454,8.030429661574479,6.380476814700653,7.863555128797687,5.669226027016498,6.46211740930166,6.432501118578114,6.355372017493111,6.30292317753094,6.229645426089222,6.347122889584789,6.20203451402217,5.646150601217226,5.641020910765272,5.704049490273998,5.726934684667256,6.26900715876651,5.746362538245966,6.255830755903027
b3961,6.922575920740336,6.08602286641756,5.953483257845697,6.074849964596185,6.553428411598901,5.618899731629796,6.431042240478134,5.713537365759143,7.315934539506658,7.020943756757804,8.16351034723779,8.19238872717343,8.356185782140265,8.063171289066494,7.822856613933373,8.03989451420012,6.9245638670174525,7.040425614425823,6.91042255106864,7.279798536201368,6.787127395952284,7.366128931646911,6.949317627197094
b3962,8.627985674506768,8.027373128896784,7.821514841438475,7.9232831050553285,8.26513911739077,7.496770016247881,8.217224482235222,7.546738191353684,9.15183954579822,8.362166870770679,5.640124849808237,5.8336911364424555,5.661294709574708,5.626751361837184,5.798553027844387,5.421951396676058,8.729458529873876,8.835453110593058,8.926848846108086,8.867432535625229,8.391678264696042,9.159626022910027,8.505884091093108
b3963,7.2957159055412415,6.716755178541994,6.8768633878304,6.742808587046961,6.978543739342385,6.609715119101604,6.863198412031625,6.603361478556424,7.344681863837935,6.626250486452086,5.588885619262882,5.93102694549289,5.948839354751497,5.984033957280628,6.287483557018455,6.101307527660864,7.211305581565416,7.234578322464933,7.262926450741611,7.428779743755274,6.840795168891995,7.505079515633884,6.852353364427414
b3964,7.849586310589518,8.188223280236432,8.092461338248613,8.012549132501652,8.056011873279278,8.215247006756476,7.964871395809511,8.17666560244538,8.04810008574251,8.030110169134716,6.565232762666873,6.16586330983266,7.043400973478616,6.231200292964832,6.522496381226174,6.576217899801345,8.065285969107066,8.011312297252369,8.046061202844614,7.977532167155525,8.038398091971802,8.160365262394295,8.152271202719112
b3965,7.103597130514254,7.061382632606462,7.070158992826547,7.003956874988983,7.3959049810790845,7.372860706090562,7.3333563206118475,7.324307507664454,7.413206595188873,6.746142235154574,5.971081305829237,6.100037645913736,6.01251464329506,6.013938798470863,6.051055343236706,6.060254485677889,7.027845087883978,7.202766273895934,7.180286808986352,7.515777761386717,6.644799350657419,7.6151026885410875,6.5106848969864695
b3966,5.055032895396039,5.781407524744297,5.64386525547186,5.689636593341016,5.5965633186840105,5.680820083077297,5.519238161297129,5.577393538910138,5.4040652751587634,5.596420216362982,4.706191443691625,4.972286263851111,4.798740815930272,4.974207533323724,4.736808117581996,4.698258624985099,5.736192783507459,5.740461991875001,5.754527481652311,5.4528010933994295,5.8874637347133225,5.592030532022767,5.7935977231340505
b3967,8.227498524092073,6.271276579053881,5.897218543275677,6.099206991577638,6.602251031253181,5.6688541348578285,6.35417616772527,5.6243302632553,6.989469056125986,6.004560371269805,5.565419902344579,5.618313572527303,5.861612784587228,5.858438458340053,5.434333760265386,5.593487796558856,6.536180798402776,6.639399020127368,6.48870167182532,7.066303069841511,6.187743359748993,7.147180989226854,6.040131073073935
b3972,6.635464703147894,6.469868928760834,6.4401135625473085,6.488206027793777,6.75903087392364,5.914347683682492,6.822454137084296,6.0425855328562115,7.285890653634412,5.888818878497366,5.669702391693484,5.857192645341184,5.6315358781386,5.837620924261097,5.975485162708361,5.733727334063336,6.602641997038124,6.556570570966569,6.535150069946935,6.872857196010213,5.976120904048164,7.13825254735908,5.830540502560999
b3973,5.346732086235758,5.422311348447985,5.472675286000845,5.468396707489587,5.526807664045282,5.019430874448155,5.462171602883047,5.234128408640884,5.242204389248613,5.931644212468025,5.772930573244956,6.007241684253989,6.077379647497332,5.483419577912228,5.67881718197158,5.718257914014194,5.6709941784626965,5.910519854857171,5.876584116695639,4.738245694959366,5.915053451567094,5.105495032468219,6.006545604034559
b3974,3.583051543035769,6.10204867011835,6.131922150464097,6.058099831587471,6.640114985787401,5.177776101712248,6.659442767979895,5.2333324209431735,6.649181451310548,3.7165438649701388,2.5271783696806716,3.259439818111381,2.460754931114293,3.0026811529930453,2.7075568377304946,2.98511983269937,5.953647709381497,5.932725224539952,5.911855586174887,6.411895297532254,4.216139037442223,6.75542071113203,4.072038963535974
b3980,6.821758383095158,9.564436642993863,9.342694085183918,9.415777988184187,9.438214253719003,9.123839727585812,9.387251319893034,9.115988866190516,9.206722592135737,9.867895105491304,4.772962705683332,4.673514765233324,4.739298155683141,4.584228679354405,4.888087549706842,4.699512259915569,9.464957392296625,9.572427432123021,9.60307338492935,9.104128925875639,9.843722670845343,9.243096140328829,9.842056167932007
b3981,9.191143828756392,9.772972884160401,9.722630103460837,9.747855589862322,10.125764784864385,9.567224404811396,10.012710968872089,9.534414706611011,10.01931486920926,9.234305547629495,8.986023193622177,8.791300929004038,8.931299969952486,8.822387883841882,8.992791977553471,9.008370244500432,9.504143795455384,9.66033888015618,9.631178528853923,9.867465370845109,9.264067172576585,10.129858738173578,9.220365732488586
b3982,8.785491091467247,9.039199632009332,9.107009969292513,9.086116671587744,9.377692770679364,9.031171016982988,9.331199820494641,9.050792970852285,9.200982971976577,8.958173834543496,8.486863339905982,8.584112144074384,8.540750374248839,8.521784226183284,8.648951350925508,8.723580715540358,8.959885532025359,9.078554446015263,9.030684131789103,8.679723702209154,8.999237006941781,9.161446665025345,8.820152565525095
b3983,10.059383331001571,10.524244670251171,10.461059460602149,10.4539311600842,10.58994969323546,10.29558696185159,10.620309814352341,10.398482882511637,10.552407951859681,10.685217988739337,6.272005115943048,6.245216140813658,6.318028802467665,6.201023433137755,6.1941418289418655,6.5976344095203565,10.358365150096436,10.307360336577856,10.458516799409697,10.36807955401734,10.630216920651549,10.539918535861517,10.765869251012044
b3984,9.899996273956432,10.312856514605482,10.199636093804761,10.281245997055871,10.338273139465773,10.244994956105879,10.26209736243415,10.235999829013954,9.795492011520743,10.756515864322438,6.17812018408236,6.331531505359841,6.272403528236264,6.200590819676455,6.565231074381638,6.382512993960965,10.10163633973807,10.078165110742447,10.11177229961477,9.910419722302295,10.574498737586614,9.932961227388278,10.728653927083057
b3985,11.747222838240571,11.358326043646194,11.245461867473525,11.306768123972313,11.384159750582274,11.528612719255014,11.374123220307766,11.428827462663765,11.230876832125217,11.336408818949861,7.885976798621832,8.072415731186181,8.283849169017687,8.071021202626337,7.998417598086476,8.026858792448985,11.228231948186961,11.21948832376612,11.181906160903191,11.169912805257512,11.361084953811126,11.18968739256202,11.302632382339647
b3986,11.69184814865786,11.483026455752103,11.305475324610706,11.448660714451673,11.438361765898893,11.76455155739024,11.454864688193409,11.73046137292417,11.016466705248853,11.495620814904697,8.486376973102058,8.4706823642108,8.394739079838937,8.382175460861871,8.5558712819383,8.238811028291579,11.230617941733314,11.31462613382931,11.233476270160342,11.014641886193898,11.601109897565351,11.036905522995466,11.304012009511851
b3987,10.07147877676323,9.07039395915466,8.858479916430616,8.924905359765004,8.795879861771487,9.354577167718672,8.717444122397755,9.411873537015316,8.114933050594264,9.358576240670072,7.633380618010511,7.893862222786246,7.474704858034894,7.188648823731246,7.220482864583702,7.135581121478801,8.644616169609668,8.748257859455844,8.72005820267632,8.383753973645028,9.329518736803859,8.14208942112108,9.228136270333836
b3988,9.613991401566805,8.977699461197767,8.740031900067903,8.848353136712491,8.933560558592974,9.21566832000303,8.82279760601274,9.287957450336588,8.63583647213033,9.163146325633896,8.01834505069466,8.18302226386232,7.7330708800546875,7.343020320060712,7.351668722613418,7.254817810137403,8.803518812787672,8.798909773308555,8.875090462518475,8.88769447611774,9.028847572093163,8.715149794793469,9.016405192229515
b3989,3.6233357339732737,2.6840677474532852,2.9729321238320763,3.0612671733295134,3.2062597900383296,2.8327384802511744,2.781450525764775,2.6886667460940923,3.8221910538611414,1.9734632844794604,0.9503185592168539,2.255763846564377,2.178291645583883,2.3555787743843872,1.6622280072871678,2.016425872701607,3.742046261382163,3.4853000983792937,3.7734691751089344,4.021225065489953,1.7943889213681412,3.8192202239284256,2.1187346912016976
b3990,2.7743060576645773,2.6633353154009716,2.373710770748148,1.9320400733024237,2.167637889886742,2.5510279886003073,2.101501823922551,2.686793143960264,3.0179576419281107,3.3382350494566433,3.968129214498865,3.9433841011129895,4.344117878107846,4.5874347969223255,4.17081456978947,4.201993342047294,3.1817633495136053,3.0292045624171107,3.2368332038471577,3.1249720102097536,3.255434139114102,3.035314194716261,2.8812464536287714
b3991,2.614001660808103,2.783469632666278,2.6811749518468675,2.812364225825391,2.1319679838375203,3.049441267755022,2.284817634144345,2.980366681473605,3.3120255497354054,3.3203302125658927,3.7448578234819143,3.262264957414945,2.9619299222975735,3.805178434278125,3.6291033213728303,3.252928385568761,2.9954053101014058,3.2039484410748322,3.5508907868041084,3.4796883196523556,3.2931330495804114,2.9439038414710375,3.3737823219036347
b4407,3.3034683965308957,2.6260228125739893,1.2725509077321777,2.5395888754327793,0.0,1.3194715040640352,1.7317419574057769,2.835301844111843,1.6361293768486795,2.688001055320308,1.8092846285045407,3.4782121971981352,1.7520313356727861,0.0,3.6591369258336575,1.8982409690145665,2.7622360029269792,2.9727083707103787,3.4110774427237263,2.6512263965781977,3.041807886680238,2.530510424605806,2.8048162506155556
b3992,2.3345950679874634,2.2097980254081144,1.75879483691472,1.607843692601747,1.3411067178365452,2.017519277705359,1.6315089003452015,1.8115606616287265,1.816575008542523,2.7971566146783817,2.9372088858662475,3.287681303863577,2.9866677282700964,1.9787173560563212,2.6809146932460877,3.5702037385504184,2.4889784435790236,2.985639046928868,2.7305596240236234,1.9292941937053765,2.8261032135047572,1.8872678771198055,2.4482415148861882
